old_id,trackID,name,joinID,symbolname,symbolentity,symbolset,identity,specialentitysubtype,sidc,x,y,sequence,order,time
2843,237,Autoroute de Normandie,4765,Manual Track (Sea Subsurface),160000,35,3,,,1.7550652,48.965033,11,11.00237,
2855,238,Autoroute de Normandie,4766,Civilian (Sea Subsurface) : Autonomous Underwater Vehicle (AUV),120200,35,4,,,-0.2913189,49.1671975,11,11.00238,
2867,239,Autoroute des Anglais,4775,Vehicle : Tank Recovery Vehicle : Medium,120302,15,3,98,,3.9523849,49.3613567,11,11.00239,
2879,240,Autoroute des Anglais,4776,Vehicle : Tank : Medium,120202,15,3,98,,1.9099929,50.9365643,11,11.0024,
2891,241,Autoroute des Deux Mers,4788,Infrastructure : Public Venues : Religious Institution,121004,20,3,,,-0.5561544,44.7739324,11,11.00241,
2903,242,Autoroute des Deux Mers,4789,Infrastructure : Public Venues,121000,20,3,,,1.4939398,43.558082,11,11.00242,
2915,243,Autoroute des Estuaires,4792,Military Noncombatant : Service Craft/Yard : Launch,130204,30,3,,,-0.4285352,49.1644782,11,11.00243,
2927,244,Autoroute du Nord,4805,Command and Control,110000,10,3,,,3.0867997,50.6136609,11,11.00244,
2939,245,Autoroute du Nord,4806,Law Enforcement (Land Units) : US Marshals Service,201200,10,3,,,2.35738,48.9183396,11,11.00245,
2951,246,Autoroute du Soleil,4810,,,40,3,,,5.3752765,43.3064444,11,11.00246,
2963,247,Autoroute du Soleil,4811,,,35,7,,,4.8282418,45.7491074,11,11.00247,
2975,248,Autoroute du Soleil,4812,Military Noncombatant : Auxiliary Ship : Oceanographic Research Ship,130105,30,3,,,4.8028806,45.7633383,11,11.00248,
2987,249,Autoroute du Soleil,4813,Military Noncombatant : Auxiliary Ship : Naval Stores Ship,130102,30,3,,,4.6984264,47.1628375,11,11.00249,
2999,250,Autoroute du Soleil,4814,Civilian Vehicle : Tractor Trailer with Box,160600,15,3,98,,4.696934,47.1671083,11,11.0025,
3011,251,Autoroute du Soleil,4815,Infrastructure : Energy Facility,120500,20,3,,,2.5422142,48.4206622,11,11.00251,
3023,252,Autostrada Adriatica,4835,Civilian (Land Civilian) : Composite Loss,110900,11,3,,,11.1848939,44.5132935,11,11.00252,
3035,253,Autostrada Adriatica,4836,Civilian (Land Civilian) : Emergency Medical Operation,111000,11,3,,,14.257669,42.4160205,11,11.00253,
3047,254,Autostrada Adriatica,4837,Protection : Combat Support (Maneuver Enhancement),160800,10,3,95,,16.0318662,41.2454021,11,11.00254,
3059,255,Autostrada Adriatica,4838,,,5,3,,,14.2683705,42.4075015,11,11.00255,
3071,256,Autostrada București-Pitești,4858,Protection : Field Camp Construction,140900,10,3,95,,25.9727922,44.4357667,11,11.00256,
3083,257,Autostrada dei Vini,4888,Military Combatant : Surface Combatant- Line : Cruiser,120202,30,3,,,9.9502492,45.0637893,11,11.00257,
3095,258,Autostrada dei Vini,4889,MILCO : Bottom,140200,36,3,,,7.7833377,44.9597756,11,11.00258,
3107,259,Autostrada del Brennero,4892,Sustainment : Maintenance,163698,10,3,,,11.1750045,46.234879,11,11.00259,
3119,260,Autostrada del Brennero,4893,Sustainment : NATO Supply Class II,163996,10,3,,,10.8453541,44.6725674,11,11.0026,
3131,261,Autostrada del Sole,4912,Infrastructure : Agriculture and Food : Food Distribution,120105,20,3,,,12.5948147,42.2211007,11,11.00261,
3143,262,Autostrada del Sole,4915,Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Reconnaissance,120601,10,3,,,14.3231047,40.8444276,11,11.00262,
3155,263,Autostrada del Sole,4916,Movement and Maneuver : Aviation Fixed Wing : Reconnaissance,120801,10,3,,,12.5965771,42.2190082,11,11.00263,
3167,264,Autostrada del Sole,4917,Fires : Mortar : Towed,130803,10,3,97,,11.2496728,43.7259073,11,11.00264,
3179,265,Autostrada Serenissima,4951,Military (Sea Subsurface) : Submarine : Submarine-Bottomed,110103,35,3,,,13.410543,45.8656332,11,11.00265,
3191,266,Autostrada Serenissima,4952,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,3,,,11.2979282,45.4152922,11,11.00266,
3203,267,Autostrada Soarelui,4954,Protection : Mine,150400,10,3,98,,28.5695087,44.135241,11,11.00267,
3215,268,Autostrada Wolności,4963,,110300,53,1,,,16.7317734,52.3503668,11,11.00268,
3227,269,Autostrada Wolności,4964,,110200,53,1,,,14.6331426,52.3264011,11,11.00269,
3239,270,Autostrada Wolności,4965,Movement and Maneuver : SOF : Special SSNR,121804,10,3,,,20.8324877,52.1981802,11,11.0027,
3251,271,Autostrada Wolności,4966,Movement and Maneuver : Unmanned Aerial Systems,121900,10,3,,,18.2780629,52.1526936,11,11.00271,
3263,272,Autovía de Andalucía,5011,Civilian (Sea Surface) : Leisure Craft- Motorized : Speedboat,140502,30,3,,,-3.0505633,37.2073693,11,11.00272,
3275,273,Autovía de Andalucía,5014,Civilian (Sea Surface) : Merchant Ship : Dredge,140103,30,3,,,-4.2840457,37.1350262,11,11.00273,
3287,274,Autovía de Castilla,5020,MILCO : General : General-Confidence-Level 1,140101,36,3,,,-5.0108496,41.5130354,11,11.00274,
3299,275,Autovía de Castilla,5021,Sea Mine-General : Neutralized : Neutralized Mine-Rising,110904,36,3,,,-6.7772923,40.5880811,11,11.00275,
3311,276,Autovía del Mediterráneo,5110,Protection : CBRN Defense : Motorized,163700,10,3,71,,-4.6295509,36.5268457,11,11.00276,
3323,277,Autovía del Noroeste,5142,,,40,8,,,-4.609274,40.951172,11,11.00277,
3335,278,Autovía del Noroeste,5143,,,30,3,,,-7.0074053,42.7079911,11,11.00278,
3347,279,Autovía Ruta de la Plata,5219,Installation : Safe House,111700,20,3,,,-5.7082102,40.9551017,11,11.00279,
3359,280,Autovía Ruta de la Plata,5220,Installation : Law Enforcement : Federal Bureau of Investigation (FBI),112106,20,3,,,-6.3428526,38.9501674,11,11.0028,
3371,281,Blå vägen,5269,,110200,52,6,,,17.1230126,65.1019176,11,11.00281,
3383,282,Deanugeaidnu,5410,Sustainment : Quartermaster,163900,10,3,,,28.1901945,70.1961985,11,11.00282,
3395,283,Käsivarrentie,5708,Civilian Vehicle : Automobile,160100,15,3,98,,20.9362938,68.9735519,11,11.00283,
3407,284,L'Aquitaine,5835,Incident : Explosion : Incendiary Explosion,110602,40,3,,,2.3225308,48.7431794,11,11.00284,
3419,285,L'Aquitaine,5836,Incident : Explosion : Mine Explosion,110603,40,3,,,-0.5087028,44.8854963,11,11.00285,
3431,286,L'Occitane,5861,,,40,6,,,2.0685331,47.2437549,11,11.00286,
3443,287,L'Occitane,5862,,,60,3,,,1.4993111,44.9110672,11,11.00287,
3455,288,L’Océane,5863,Effect : Infection,160100,60,3,,,-1.5873881,47.2657812,11,11.00288,
3467,289,L’Océane,5865,,,36,3,,,1.9100904,48.5442763,11,11.00289,
3479,290,La Languedocienne,5880,Movement and Maneuver : Reconnaissance/Cavalry/Scout,121300,10,3,,,2.9825265,42.8677738,11,11.0029,
3491,291,La Languedocienne,5881,Movement and Maneuver : Infantry,121100,10,3,,,4.7832789,44.1360982,11,11.00291,
3503,292,La Provençale,5894,Protection : Criminal Investigation Division,140300,10,3,96,,7.5297866,43.7886234,11,11.00292,
3515,293,La Provençale,5895,Protection : CBRN Defense : Mechanized,140101,10,3,98,,5.2266973,43.5642722,11,11.00293,
3527,294,Norðurlandsvegur,6034,Infrastructure : Commercial : Industrial Site,120306,20,3,,,-18.1422879,65.7000251,11,11.00294,
3539,295,Norðurlandsvegur,6037,Infrastructure : Commercial : Hazardous Material Production,120304,20,3,,,-16.9107021,65.6399345,11,11.00295,
3551,296,Sivas-Erzincan yolu,6245,Civilian (Sea Surface) : Leisure Craft- Sailing,140400,30,3,,,38.6744418,39.9616864,11,11.00296,
3563,297,Strada Statale 3 bis Tiberina,6319,Infrastructure : Banking- Finance- and Insurance : Financial Exchange,120206,20,3,,,12.2078968,44.3780096,11,11.00297,
3575,298,Strada Statale 3 bis Tiberina,6320,Sustainment : US Supply Class I,163700,10,3,,,12.3998626,42.8202697,11,11.00298,
3587,299,Süd Autobahn,6370,,110300,54,1,,,15.230231,46.9505529,11,11.00299,
3599,300,Suðurlandsvegur,6385,,,15,4,,,-15.1825586,64.290042,11,11.003,
3611,301,Trasa Bohaterów Bitwy Warszawskiej 1920 r.,6457,Infrastructure : Water Supply : Wastewater Treatment Facility,121409,20,3,,,17.079574,51.1722868,11,11.00301,
3623,302,Trasa Bohaterów Bitwy Warszawskiej 1920 r.,6458,Infrastructure : Water Supply : Water Treatment,121411,20,3,,,19.5366397,51.6428349,11,11.00302,
3635,303,Viitostie,6566,Weapon (Sea Subsurface) : Decoy,130300,35,1,,,28.9018595,65.5565078,11,11.00303,
3647,304,Волгоград — Сальск,6742,Military Combatant : Amphibious Warfare Ship : Assault Ship- General,120303,30,3,,,44.3808611,48.431828,11,11.00304,
3659,305,КАД,6752,,110200,54,3,,,30.4877705,59.8536055,11,11.00305,
3671,306,КАД,6753,,110300,50,6,,,30.4917655,59.9856852,11,11.00306,
3683,307,Центральная кольцевая автомобильная дорога,6793,Military (Space) : Tethered Satellite,111700,5,3,,,37.0045143,55.6341166,11,11.00307,
3695,308,Augusta Highway,6868,Military Noncombatant : Service Craft/Yard : Tug- Harbor,130203,30,3,,,137.753803,-32.4804816,11,11.00308,
3707,309,Bamaga Road (Southern Bypass Road),6870,Fires : Mortar : Self-Propelled Wheeled,163900,10,3,96,,142.2819022,-11.1033193,11,11.00309,
3719,310,Birdsville Developmental Road,6914,Sustainment : Ammunition,160400,10,3,,,141.6184748,-25.3816244,11,11.0031,
3731,311,Brand Highway,6957,Installation : Law Enforcement,112100,20,3,,,114.9388757,-29.2511498,11,11.00311,
3743,312,Buntine Highway,6963,Military (Air) : Fixed-Wing : VSTOL,110114,1,3,,,131.5708438,-15.3028971,11,11.00312,
3755,313,Burke Developmental Road,7019,Military (Sea Subsurface),110000,35,4,,,140.547148,-18.5849994,11,11.00313,
3767,314,Carnarvon Mullewa Road,7035,Sustainment : Material,161200,10,3,,,116.0987843,-25.4376551,11,11.00314,
3779,315,Carnarvon Mullewa Road,7037,,,35,4,,,115.5199437,-28.5356165,11,11.00315,
3791,316,David Carnegie Road,7075,MILCO : General : General-Confidence-Level 2,140102,36,3,,,124.2402695,-25.3950661,11,11.00316,
3803,317,Connie Sue Road,7076,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,4,,,126.5387235,-26.1492539,11,11.00317,
3815,318,Columbus Street,7089,Installation : Law Enforcement : Bureau of Alcohol-Tobacco-Firearms and Explosives (ATF) (Department of Justice),112101,20,3,,,144.8879403,-33.8668595,11,11.00318,
3827,319,Dhupuma Road,7132,Infection : APT : APT with Self Propagation,120102,60,3,,,136.8365925,-12.2535079,11,11.00319,
3839,320,Diamantina River Road,7138,,110300,52,4,,,141.3902008,-23.5288326,11,11.0032,
3851,321,Diamantina Developmental Road,7139,Protection : Topographic,150400,10,3,98,,139.5678853,-24.5351805,11,11.00321,
3863,322,Duncan Road,7175,,,5,9,,,129.0910566,-16.0591913,11,11.00322,
3875,323,Fitzroy Developmental Road,7180,Military Combatant : Amphibious Warfare Ship : Command Ship,120301,30,3,,,149.3328127,-23.6495307,11,11.00323,
3887,324,Eyre Highway,7194,Military Combatant : Amphibious Warfare Ship : Assault- Non-specified,120302,30,3,,,125.4897337,-32.2687906,11,11.00324,
3899,325,Eyre Highway,7222,,110200,50,4,,,121.77845,-32.18529,11,11.00325,
3911,326,Eyre Highway,7224,Sea Mine-General : Exercise Mine-General,110800,36,3,,,136.4286705,-33.1319394,11,11.00326,
3923,327,Gibb River Road,7236,Fire Event : Residential Fire,140500,40,3,,,128.3117394,-15.8341069,11,11.00327,
3935,328,Gregory Developmental Road,7299,Weapon (Sea Subsurface) : Decoy,130300,35,4,,,146.2595073,-20.0671493,11,11.00328,
3947,329,Great Alpine Road,7351,NMLO-General : Non-Mine Mine-Like Object-Bottom,190100,36,3,,,146.9594326,-36.72778,11,11.00329,
3959,330,Great Central Road,7352,Sustainment : Postal,162700,10,3,,,126.5803618,-26.1207633,11,11.0033,
3971,331,Great Eastern Highway,7355,Fires : Meteorological,130600,10,3,,,119.3284102,-31.2340782,11,11.00331,
3983,332,Great Northern Highway,7358,Device Type : Web Server,140500,60,3,,,128.3721764,-15.8684164,11,11.00332,
3995,333,Great Northern Highway,7359,Weapon/Weapon System : Antitank Missile Launcher : Medium,111202,15,3,98,,125.6001382,-18.2795837,11,11.00333,
4007,334,Great Northern Highway,7361,Operation : Law Enforcement Operation : Police,131507,40,3,,,118.4383949,-20.5726372,11,11.00334,
4019,335,Great Northern Highway,7363,Weapon/Weapon System : Rifle : Semiautomatic Rifle,110102,15,3,98,,117.6924992,-29.2613363,11,11.00335,
4031,336,Gunbarrel Highway,7375,Weapon/Weapon System : Howitzer : Heavy,110903,15,3,98,,125.8831652,-25.7525443,11,11.00336,
4043,337,Hungerford-Eulo Road,7428,Law Enforcement (Land Equipment) : DEA,170400,15,3,98,,144.9950756,-28.1632527,11,11.00337,
4055,338,Hume Highway,7482,Operation : Emergency Medical Operation : Pharmacy,131305,40,3,,,150.0232244,-34.6963308,11,11.00338,
4067,339,Hume Highway,7483,Incident : Illegal Drug Operation : Trafficking,110501,40,3,,,144.9857715,-37.686118,11,11.00339,
4079,340,Kennedy Developmental Road,7504,Intelligence : Electronic Warfare : Intercept,162497,10,3,,,144.5588248,-18.8758787,11,11.0034,
4091,341,Kennedy Developmental Road,7506,Engineer Equipment : Bridge Mounted on Utility Vehicle,130200,15,3,98,,139.9318276,-22.9133767,11,11.00341,
4103,342,Kitchener Terrace,7528,Infrastructure : Water Supply : Storage Tower,121407,20,3,,,135.6687385,-34.6193307,11,11.00342,
4115,343,Kidman Way,7558,Intelligence : Electronic Warfare : Intercept,150503,10,3,,,145.8458401,-31.4991498,11,11.00343,
4127,344,Landsborough Highway,7572,Other Equipment : Unit Deployment Shipments,201400,15,3,98,,140.632789,-20.728997,11,11.00344,
4139,345,Loch Lilly Road,7594,Installation : Law Enforcement : Drug Enforcement Administration (DEA),112104,20,3,,,141.6274453,-32.7426305,11,11.00345,
4151,346,Lincoln Highway,7632,Movement and Maneuver : Reconnaissance/Cavalry/Scout : Reconnaissance and Surveillance,121301,10,3,,,135.8536233,-34.7174519,11,11.00346,
4163,347,Lyell Highway,7638,Protection : Search and Rescue,141800,10,3,96,,145.5572349,-42.07754,11,11.00347,
4175,348,Marlborough Sarina Road,7653,Sea Mine-General : Neutralized : Neutralized Mine-Bottom,110901,36,3,,,149.2134039,-21.4239939,11,11.00348,
4187,349,Mitchell Highway,7797,Protection : Criminal Investigation Division,163900,10,3,96,,145.9491654,-30.054965,11,11.00349,
4199,350,Nanutarra Road,7810,Weapon/Weapon System : Single Rocket Launcher : Medium,111502,15,3,98,,118.2641418,-22.1951594,11,11.0035,
4211,351,Nat Buchanan Bridge,7813,Manual Track (Sea Subsurface),160000,35,6,,,145.0146402,-20.7713625,11,11.00351,
4223,352,Mount Magnet Leinster Road,7817,Infrastructure : Commercial : Pharmaceutical Manufacturer,120308,20,3,,,117.8487903,-28.0652531,11,11.00352,
4235,353,Myers Street,7899,Movement and Maneuver : Infantry : Amphibious,121101,10,3,,,141.4697438,-31.9557592,11,11.00353,
4247,354,Oenpelli Road,7919,Echo Tracker Classifier (ETC) / Possible Contact (POSCON),140000,35,6,,,134.2318486,-12.0559333,11,11.00354,
4259,355,Old Charleville Road,7928,Movement and Maneuver : Observer,121200,10,3,,,145.6711367,-28.0677883,11,11.00355,
4271,356,North West Coastal Highway,7991,Military (Air) : Fixed-Wing : Special Operations Forces,110126,1,3,,,117.1465858,-20.7692102,11,11.00356,
4283,357,North West Coastal Highway,7993,Weapon/Weapon System : Antitank Rocket Launcher,111700,15,3,98,,114.2770708,-25.758099,11,11.00357,
4295,358,Peninsula Developmental Road,8006,Military (Air) : Fixed-Wing : Personnel Recovery,110124,1,3,,,141.8657328,-12.6400795,11,11.00358,
4307,359,Pacific Motorway,8065,Weapon/Weapon System : Missile Launcher : Heavy,111003,15,3,98,,153.1926611,-27.6918446,11,11.00359,
4319,360,Pacific Motorway,8068,MILCO : Moored : Moored-Confidence-Level 4,140304,36,3,,,153.1140132,-30.2962302,11,11.0036,
4331,361,Pacific Highway,8079,Weapon/Weapon System : Flame Thrower,110400,15,3,98,,153.0856703,-30.3207053,11,11.00361,
4343,362,Pacific Highway,8080,Weapon/Weapon System : Grenade Launcher : Heavy,110303,15,3,98,,151.7394025,-32.7816559,11,11.00362,
4355,363,Port Keats Road,8093,Sea Mine-General : Neutralized,110900,36,3,,,131.1865792,-13.47993,11,11.00363,
4367,364,Plenty Highway,8098,Effect : Service Outage,160800,60,3,,,139.8576167,-22.8662584,11,11.00364,
4379,365,Plenty Highway,8100,Command and Control : Liaison,110500,10,3,,,136.2472114,-22.8201799,11,11.00365,
4391,366,Princes Highway,8157,Echo Tracker Classifier (ETC) / Possible Contact (POSCON),140000,35,1,,,140.0073086,-36.9225263,11,11.00366,
4403,367,Queen Street,8181,Device Type : Virtual Private Network (VPN),141200,60,3,,,145.1105225,-17.1493064,11,11.00367,
4415,368,Richmond Road,8182,Engineer Equipment : Mine Clearing Equipment : Mine Clearing Equipment on Tank Chassis,130902,15,3,98,,143.1373608,-20.7232099,11,11.00368,
4427,369,Quintin Street,8187,Sustainment : US Supply Class II,163800,10,3,,1.01E+19,148.6184672,-24.4662899,11,11.00369,
4439,370,Quilpie Windorah Road,8190,Military (Sea Subsurface) : Submarine,110100,35,4,,,142.6589028,-25.4186089,11,11.0037,
4451,371,Savage Street,8279,MILCO : Floating : Floating-Confidence-Level 3,140403,36,3,,,146.2441625,-20.1085449,11,11.00371,
4463,372,Sandover Highway,8280,Hazard Materials : Incident : Flammable Gas,150105,40,3,,,138.4390849,-20.7109552,11,11.00372,
4475,373,Silver City Highway,8294,Manual Track (Sea Surface),170000,30,3,,,142.0245364,-29.9126303,11,11.00373,
4487,374,Silver City Highway,8350,MILCO : Moored : Moored-Confidence-Level 3,140303,36,3,,,141.456366,-32.3374833,11,11.00374,
4499,375,Sircom Street,8351,,,,9,,,144.8121542,-18.1411352,11,11.00375,
4511,376,South Coast Highway,8405,Infrastructure : Medical : Medical,120701,20,3,,,120.0290111,-33.5814077,11,11.00376,
4523,377,Tablelands Highway,8428,Sustainment : US Supply Class VIII,164400,10,3,,,135.7272716,-16.682264,11,11.00377,
4535,378,Tanami Road,8432,,,36,2,,,127.6672693,-19.5396123,11,11.00378,
4547,379,Tanami Road,8433,Infection : NAPT : Other,120204,60,3,,,130.742201,-21.0591927,11,11.00379,
4559,380,Taldora Road,8435,Command and Control : Signal : Radio Relay,111002,10,3,,,141.5901776,-20.5255038,11,11.0038,
4571,381,Stuart Highway,8502,Operation : Law Enforcement Operation : FBI,131506,40,3,,,132.2973627,-14.4751924,11,11.00381,
4583,382,Stuart Highway,8503,Civilian (Land Civilian) : Environmental Protection,110100,11,3,,,134.1869693,-19.658402,11,11.00382,
4595,383,Stuart Highway,8504,Military (Space) : Biosatellite,111000,5,3,,,133.8732023,-23.7645238,11,11.00383,
4607,384,Thomson Developmental Road,8544,Infrastructure : Educational Facilities : School,120402,20,3,,,144.2419695,-23.4385447,11,11.00384,
4619,385,The Outback Highway,8551,Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked,120500,10,3,,,138.0715033,-29.6513942,11,11.00385,
4631,386,The Wool Track,8638,Sea Mine-General : Exercise Mine-General : Exercise Mine-Moored,110802,36,3,,,145.739008,-31.5097163,11,11.00386,
4643,387,Waverley Street,8667,,110100,53,3,,,148.9409335,-21.3530755,11,11.00387,
4655,388,Webber Street,8669,Weapon/Weapon System : Antitank Rocket Launcher : Heavy,111703,15,3,98,,143.9222641,-26.6100264,11,11.00388,
4667,389,Victoria Highway,8747,Device Domain : Supervisory Control and Data Acquisition (SCADA),150400,60,3,,,132.2515838,-14.49614,11,11.00389,
4679,390,Wills Developmental Road,8772,Civilian (Sea Surface) : Fishing Vessel : Dredger,140203,30,3,,,141.7066431,-20.6577099,11,11.0039,
4691,391,Winton Jundah Road,8775,Weapon/Weapon System : Single Rocket Launcher : Heavy,111503,15,3,98,,143.0410477,-22.3917369,11,11.00391,
4703,392,Wongawol Road,8778,Engineer Equipment : Ferry Transporter,131600,15,3,98,,122.9527348,-25.7931439,11,11.00392,
4715,393,Wilson Street,8782,Command and Control : Radio Teletype Center,110900,10,3,,,119.2950121,-27.9916364,11,11.00393,
4727,394,Wentworth Street,8821,Protection : Fire Fighting/Fire Protection,163900,10,3,96,,141.9231735,-34.1056301,11,11.00394,
4739,395,Wills Developmental Road,8906,Military Combatant : Amphibious Warfare Ship : Landing Craft,120308,30,3,,,139.3466136,-17.8683295,11,11.00395,
4751,396,Yaldwyn Street,8930,Fires : Mortar,130800,10,3,,,150.1765725,-26.6544938,11,11.00396,
4763,397,Woore Street,8938,Law Enforcement (Land Units) : DOJ,200500,10,3,,1.00E+19,144.1117819,-29.7192227,11,11.00397,
4775,398,Jalan Raya Soreang - Ciwidey,9001,Environmental Report Location,200000,36,3,,,106.5670308,-7.0110721,11,11.00398,
4787,399,Jalan Tol Terbanggi Besar–Pematang Panggang–Kayu Agung,9002,Missile Support : Transloader,190100,15,3,98,,104.8033601,-3.0959606,11,11.00399,
4799,400,Jalan Tol Terbanggi Besar–Pematang Panggang–Kayu Agung,9003,Missile Support,190000,15,3,98,,105.7532183,-5.8677822,11,11.004,
4811,401,Tol Palimanan - Kanci,9004,,,35,3,,,110.3649927,-6.9991954,11,11.00401,
4823,402,Tol Palimanan - Kanci,9005,Weapon/Weapon System : Nonlethal Weapon,111800,15,3,98,,107.1230768,-6.3053753,11,11.00402,
4835,403,Tol Semarang - Ungaran,9006,Infrastructure : Banking- Finance- and Insurance : Bank,120202,20,3,,,110.4288304,-7.0538472,11,11.00403,
4847,404,Tol Semarang - Ungaran,9007,Infrastructure : Banking- Finance- and Insurance : Economic Infrastructure Asset,120204,20,3,,,112.7950935,-7.3712429,11,11.00404,
4859,405,Lintas Jambi - Pekan Baru,9008,,110200,50,6,,,103.5100009,-1.462767,11,11.00405,
4871,406,Pontianak - Sosok,9009,Weapon/Weapon System : Air Defense Missile Launcher : Heavy,111107,15,3,98,,110.2344153,0.292645,11,11.00406,
4883,407,Jembatan Sei Lungkur,9010,Military (Air),110000,1,3,,,117.0277672,-0.527773,11,11.00407,
4895,408,Jembatan Tinambung,9011,Law Enforcement (Land Units) : Prison,200800,10,3,,,118.9006463,-2.6756742,11,11.00408,
4907,409,Jl. Poros Masamba Tomoni,9012,,,1,1,,,121.9205165,-2.4607746,11,11.00409,
4919,410,Plat Deucker,9013,Intelligence : Electronic Warfare : Direction Finding,163996,10,3,,,121.5955156,-4.1989645,11,11.0041,
4931,411,Jalan Trans Sulawesi - Palu,9014,,110100,51,6,,,119.3406549,-1.1889882,11,11.00411,
4943,412,Jl. Trans Sulawesi,9015,,,35,2,,,120.7513335,-1.3927784,11,11.00412,
4955,413,Trans Sulawesi,9016,Utility Vehicles : Tow Truck : Light,141201,15,3,98,,122.7887218,-0.9549121,11,11.00413,
4967,414,Jln. Trans Sulawesi,9017,Military (Air) : Fixed-Wing : Utility,110113,1,3,,,121.4204103,1.1841999,11,11.00414,
4979,415,Jembatan Sungai Aimasi,9018,Effect : Exfiltration,160500,60,3,,,131.3660805,-0.9873137,11,11.00415,
4991,416,طريق فقم - صلاح الدين,9019,Military Combatant : Surface Combatant- Line : Littoral Combatant Ship,120206,30,3,,,44.8915153,12.7611605,11,11.00416,
5003,417,,9020,Civilian (Land Civilian) : Emergency Medical Operation,111000,11,4,,,39.2605887,21.3466939,11,11.00417,
5015,418,,9021,Military Combatant : Speedboat : Rigid-Hull Inflatable Boat,120801,30,3,,,38.5592232,23.7170548,11,11.00418,
5027,419,,9022,Military Combatant : Mine Warfare Ship : Mine Sweeper,120402,30,3,,,39.1392082,21.7819448,11,11.00419,
5039,420,طريق مكة المكرمة المدينة المنورة(طريق الهجرة),9023,Engineer Equipment : Mine Clearing Equipment : Trailer Mounted,130901,15,3,98,,39.6253253,24.4409817,11,11.0042,
5051,421,طريق مكة المكرمة المدينة المنورة(طريق الهجرة),9024,Weapon/Weapon System : Air Defense Missile Launcher : Medium TELAR Air Defense Missile Launcher,111106,15,3,98,,39.340318,21.9145939,11,11.00421,
5063,422,,9025,Command and Control : Broadcast Transmitter Antennae,110100,10,3,,,41.535555,18.2252163,11,11.00422,
5075,423,,9026,Sustainment : Railhead,163000,10,3,,1.00E+19,44.734351,20.4558446,11,11.00423,
5087,424,,9027,Sustainment : Supply,163400,10,3,,,43.1866137,18.7877309,11,11.00424,
5099,425,طريق الملك عبد العزيز,9028,Command and Control : Radio,110700,10,3,,,41.8915161,19.8043171,11,11.00425,
5111,426,طريق الملك عبد العزيز,9029,Command and Control : Radio Relay,110800,10,3,,,40.4109695,21.2698921,11,11.00426,
5123,427,طريق مكة المكرمة,9030,Movement and Maneuver : SOF : Underwater Demolition Team,121805,10,3,,,42.6696062,22.9296303,11,11.00427,
5135,428,"طريق نفق الشهيد احمد حمدى, رأس سدر",9031,Intelligence : Electronic Warfare : Analysis,150501,10,3,,,32.3685994,30.5921465,11,11.00428,
5147,429,البدع - حقل,9037,Intelligence : Electronic Warfare : Search,150505,10,3,,,35.6885385,27.357917,11,11.00429,
5159,430,البدع - حقل,9038,Intelligence : Electronic Warfare : Jamming,150504,10,3,,,34.9448596,29.2303979,11,11.0043,
5171,431,طريق حائل المدينة المنورة السريع,9039,Natural Event : Infestation,170300,40,3,,,40.4777439,25.542517,11,11.00431,
5183,432,طريق القصيم المدينة المنورة,9040,Sustainment : Finance,160700,10,3,,,43.6863567,26.116478,11,11.00432,
5195,433,طريق الملك فهد,9041,,,60,7,,,46.7032594,24.5808678,11,11.00433,
5207,434,طريق ديراب,9042,,,60,6,,,43.6862751,26.1166926,11,11.00434,
5219,435,شارع مطار الملكة علياء,9045,Engineer Equipment : Mine Laying Equipment,131000,15,3,98,,35.0142426,29.5392998,11,11.00435,
5231,436,شارع مطار الملكة علياء,9046,Utility Vehicles : Medical,140200,15,3,98,,35.8553911,31.9340576,11,11.00436,
5243,437,,9047,Military (Sea Surface),110000,30,3,,,36.857783,31.6408937,11,11.00437,
5255,438,,9048,Other Equipment : Military Information Support Operations (MISO),201100,15,3,98,,38.7743606,29.6894987,11,11.00438,
5267,439,طريق حايل-الجوف,9049,Military (Air) : Fixed-Wing : Airborne Command Post (ACP),110115,1,3,,,39.9786491,29.3360137,11,11.00439,
5279,440,طريق حايل-الجوف,9050,,,1,3,,,37.0829126,31.5270174,11,11.0044,
5291,441,الطريق الدولي,9051,Command and Control : Signal : Teletype,111003,10,3,,,41.8104674,27.6384108,11,11.00441,
5303,442,الطريق بغداد- بصره,9052,Incident : Illegal Drug Operation,110500,40,3,,,45.0402191,32.0068846,11,11.00442,
5315,443,شارع الامير عبدالله بن عبدالعزيز بن مساعد,9053,Infrastructure : Water Supply : Water,121410,20,3,,,41.0390584,30.975449,11,11.00443,
5327,444,طريق رفحاء - عرعر - الطريق الدولي,9054,Infrastructure : Commercial : Firearms Manufacturer,120302,20,3,,,43.4960803,29.6295029,11,11.00444,
5339,445,طريق رفحاء - عرعر - الطريق الدولي,9055,Infrastructure : Commercial : Firearms Retailer,120303,20,3,,,40.9027177,31.0261176,11,11.00445,
5351,446,طريق-سفوان- الطريق السريع- ام قصر,9056,Military (Space) : Space Station,111600,5,3,,,39.5906365,33.0225285,11,11.00446,
5363,447,ڕێگای موسڵ-بەغدا,9057,,,,2,,,44.3170044,33.3804023,11,11.00447,
5375,448,ڕێگای موسڵ-بەغدا,9058,,,,3,,,43.1114965,36.3595163,11,11.00448,
