origin,name,joinID,symbolname,symbolentity,symbolset,identity,specialentitysubtype,sidc,x,y,sequence,order,time
1056,赤水隧道,9678,Civilian (Land Civilian) : Government Organization,110200,11,1,,,12917211.87,2999870.486,5,5.01056,
1056,赤水隧道,9678,Civilian (Land Civilian) : Government Organization,110200,11,1,,,12897230.1,2957683.117,6,6.01056,
1056,赤水隧道,9678,Civilian (Land Civilian) : Government Organization,110200,11,1,,,12886393.06,2910895.456,7,7.01056,
1056,赤水隧道,9678,Civilian (Land Civilian) : Government Organization,110200,11,1,,,12884472.9,2862537.996,8,8.01056,
1056,赤水隧道,9678,Civilian (Land Civilian) : Government Organization,110200,11,1,,,12899096.44,2821953.148,9,9.01056,
1056,赤水隧道,9678,Civilian (Land Civilian) : Government Organization,110200,11,1,,,12873828.37,2784356.609,10,10.01056,
1056,赤水隧道,9678,Civilian (Land Civilian) : Government Organization,110200,11,1,,,12886102.67,2737004.553,11,11.01056,
1056,赤水隧道,9678,Civilian (Land Civilian) : Government Organization,110200,11,1,,,12886102.67,2737004.553,12,12.01056,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12885444.99,2873391.912,1,1.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12885970.18,2906727.795,2,2.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12890544.09,2939638.58,3,3.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12905301.64,2968223.734,4,4.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12915697.76,2998529.929,5,5.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12927932.57,3029211.134,6,6.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12946020.43,3054800.649,7,7.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12951575.92,3087145.229,8,8.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12958182.5,3119818.772,9,9.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12975156.78,3147658.385,10,10.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12983088.57,3179733.558,11,11.01057,
1057,赤水隧道,9679,Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103,20,3,,,12983088.57,3179733.558,12,12.01057,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,12959042.52,2888550.859,1,1.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,12969954.78,2909816.117,2,2.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,12985447.46,2927552.255,3,3.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,12992717.73,2950880.993,4,4.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,13012572.26,2958861.411,5,5.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,13035001.74,2967256.133,6,6.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,13052968.37,2983111.88,7,7.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,13066661.62,3002897.78,8,8.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,13075662.78,3024096.99,9,9.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,13095488.49,3038025.907,10,10.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,13114050.8,3052716.688,11,11.01058,
1058,长深高速,9680,Negative Reacquisition-General : Negative Reacquisition-Floating,160300,36,3,,,13114050.8,3052716.688,12,12.01058,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,13114052.05,3052876.334,1,1.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,13095543.35,3038103.93,2,2.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,13075698.26,3024216.749,3,3.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,13066750.25,3002998.087,4,4.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,13052962.18,2983207.515,5,5.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,13035030.97,2967282.262,6,6.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,13012594.31,2958896.901,7,7.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,12992704.59,2950893.578,8,8.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,12985430.95,2927554.072,9,9.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,12969942.35,2909820.096,10,10.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,12959026.78,2888554.572,11,11.01059,
1059,长深高速,9681,Negative Reacquisition-General : Negative Reacquisition-Moored,160200,36,3,,,12959026.78,2888554.572,12,12.01059,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12716302.4,3546149.586,1,1.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12704486.24,3480630.753,2,2.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12645770.65,3443369.471,3,3.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12607152.87,3391329.693,4,4.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12604470.35,3319187.131,5,5.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12582464.14,3251488.312,6,6.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12582029.45,3180538.59,7,7.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12559532.61,3114173.245,8,8.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12565418.33,3044584.955,9,9.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12587702.2,2980705.899,10,10.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12575815.96,2913238.201,11,11.0106,
1060,京珠高速,9682,Operation : Emergency Operation : Emergency Public Information Center,131205,40,3,,,12575815.96,2913238.201,12,12.0106,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,13080235.6,2971181.223,1,1.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,13061760.57,2992827.539,2,2.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,13050642.37,3018358.399,3,3.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,13023389.3,3023050.21,4,4.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,12996239.82,3031532.99,5,5.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,12967024.45,3033039.805,6,6.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,12938488.83,3032157.517,7,7.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,12912663.29,3046393.666,8,8.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,12884030.22,3049734.659,9,9.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,12855312.77,3052904.768,10,10.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,12830388.82,3066748.214,11,11.01061,
1061,泉南高速,9683,Movement and Maneuver : Infantry : Infantry Fighting Vehicle,121105,10,3,,,12830388.82,3066748.214,12,12.01061,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,12830380.68,3066731.328,1,1.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,12855311.19,3052892.666,2,2.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,12884018.85,3049727.165,3,3.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,12912665.89,3046382.224,4,4.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,12938494.65,3032143.678,5,5.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,12967055.49,3033026.882,6,6.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,12996258.53,3031495.091,7,7.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,13023374.71,3023042.84,8,8.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,13050602.48,3018365.141,9,9.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,13061743.63,2992820.378,10,10.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,13080229.95,2971162.062,11,11.01062,
1062,泉南高速,9684,Movement and Maneuver : Infantry : Main Gun System,121103,10,3,,,13080229.95,2971162.062,12,12.01062,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12664671.68,3404333.876,1,1.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12660130.01,3373053.947,2,2.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12645071.62,3345487.704,3,3.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12644686.85,3315089.668,4,4.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12624222.42,3290972.629,5,5.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12619966.88,3259145.504,6,6.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12627608.38,3228078.71,7,7.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12626878.69,3196593.764,8,8.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12636576.8,3166244.486,9,9.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12629135.22,3135307.095,10,10.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12619693.28,3104883.579,11,11.01063,
1063,平汝高速,9685,Infrastructure : Special Needs : Child Day Care,121102,20,3,,,12619693.28,3104883.579,12,12.01063,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12619718.89,3104876.405,1,1.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12629146.62,3135302.8,2,2.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12636588.14,3166239.446,3,3.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12626891.12,3196587.933,4,4.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12627635.84,3228071.74,5,5.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12619979.63,3259134.039,6,6.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12624234.09,3290953.781,7,7.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12644693.91,3315075.264,8,8.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12645089.88,3345467.25,9,9.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12660145.51,3373047.043,10,10.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12664684.76,3404332.626,11,11.01064,
1064,平汝高速,9686,Infrastructure : Special Needs : Elder Care,121103,20,3,,,12664684.76,3404332.626,12,12.01064,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12663450.35,3237036.337,1,1.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12685053.63,3246386.707,2,2.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12708097.59,3251247.578,3,3.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12729495.46,3260552.305,4,4.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12750744.09,3269602.699,5,5.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12770611.14,3283240.974,6,6.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12794850.14,3287146.161,7,7.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12816754.02,3298342.229,8,8.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12838118.45,3310372.216,9,9.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12861152.92,3311965.061,10,10.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12884005.35,3321764.051,11,11.01065,
1065,昌栗高速,9687,Military Combatant : Patrol Boat : Patrol Ship- General,120502,30,3,,,12884005.35,3321764.051,12,12.01065,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12883999.87,3321813.78,1,1.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12861157.76,3311979.768,2,2.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12838124.59,3310389.12,3,3.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12816753.17,3298364.837,4,4.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12794853.87,3287166.428,5,5.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12770615.58,3283256.65,6,6.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12750747.59,3269621.433,7,7.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12729503.9,3260566.297,8,8.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12708106.98,3251260.973,9,9.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12685053.52,3246401.587,10,10.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12663449.97,3237048.732,11,11.01066,
1066,昌栗高速,9688,Military Combatant : Decoy,120600,30,3,,,12663449.97,3237048.732,12,12.01066,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,12792978.18,3108462.831,1,1.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,12828002.52,3108950.797,2,2.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,12861527.01,3102174.53,3,3.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,12893284.43,3090458.985,4,4.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,12927121.37,3087739.741,5,5.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,12958399.58,3096889.138,6,6.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,12991199.83,3106903.656,7,7.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,13002605.39,3079911.982,8,8.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,13019158.89,3055405.915,9,9.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,13049972.95,3044365.193,10,10.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,13078315.37,3027546.26,11,11.01067,
1067,莆炎高速,9689,Law Enforcement (Land Equipment) : Police,170700,15,3,98,,13078315.37,3027546.26,12,12.01067,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12891465.26,3334039.979,1,1.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12887388.95,3308912.129,2,2.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12874646.16,3286680.491,3,3.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12858146.73,3266228.426,4,4.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12838184.4,3250083.204,5,5.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12830024.85,3225802.701,6,6.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12816148.16,3203667.407,7,7.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12804632.28,3180083.672,8,8.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12801107.99,3153826.054,9,9.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12786079.15,3131899.308,10,10.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12781487.37,3105859.742,11,11.01068,
1068,西一环路,9690,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,6,,,12781487.37,3105859.742,12,12.01068,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12781487.97,3105824.254,1,1.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12785301.24,3130082.186,2,2.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12798921.07,3150593.866,3,3.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12803913.24,3174445.655,4,4.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12814483.01,3196051.176,5,5.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12822962.68,3219147.132,6,6.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12833444.01,3239951.699,7,7.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12846415.96,3260321.738,8,8.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12866887.84,3273378.146,9,9.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12880847.43,3293718.372,10,10.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12886426.04,3316272.406,11,11.01069,
1069,生厚高速,9691,Civilian (Sea Surface) : Merchant Ship : Cargo- General,140101,30,3,,,12886426.04,3316272.406,12,12.01069,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12789576.87,3136531.045,1,1.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12777641.26,3186913.405,2,2.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12780957.71,3234717.516,3,3.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12782875.4,3286428.606,4,4.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12764189.52,3333282.678,5,5.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12763769.75,3380931.702,6,6.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12782774.05,3427415.562,7,7.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12796059.26,3475248.529,8,8.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12791853.73,3524806.826,9,9.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12776673.47,3558640.899,10,10.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12731697.57,3579589.516,11,11.0107,
1070,武鄂高速公路,9692,Manual Track (Air),140000,1,3,,,12731697.57,3579589.516,12,12.0107,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12731546.51,3579489.879,1,1.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12776580.4,3558786.219,2,2.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12791881.97,3524940.391,3,3.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12796032.42,3475416.335,4,4.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12782709.94,3427616.378,5,5.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12763932.02,3381083.113,6,6.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12763924.15,3333402.066,7,7.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12782886.6,3286702.016,8,8.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12780991.45,3235052.074,9,9.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12777625.2,3187263.086,10,10.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12789488.62,3136882.761,11,11.01071,
1071,武鄂高速公路,9693,Unspecified,0,11,3,,,12789488.62,3136882.761,12,12.01071,
1072,金抚高速,9694,,110300,54,3,,,12999075.71,3230928.692,1,1.01072,
1072,金抚高速,9694,,110300,54,3,,,12975266.57,3234519.583,2,2.01072,
1072,金抚高速,9694,,110300,54,3,,,12951719.79,3230221.752,3,3.01072,
1072,金抚高速,9694,,110300,54,3,,,12938189.15,3212379.232,4,4.01072,
1072,金抚高速,9694,,110300,54,3,,,12926754.36,3192577.386,5,5.01072,
1072,金抚高速,9694,,110300,54,3,,,12907913.98,3180108.895,6,6.01072,
1072,金抚高速,9694,,110300,54,3,,,12887000.85,3169984.987,7,7.01072,
1072,金抚高速,9694,,110300,54,3,,,12864687.97,3164775.024,8,8.01072,
1072,金抚高速,9694,,110300,54,3,,,12843577.37,3153115.699,9,9.01072,
1072,金抚高速,9694,,110300,54,3,,,12820827.39,3148143.781,10,10.01072,
1072,金抚高速,9694,,110300,54,3,,,12799619.88,3150835.991,11,11.01072,
1072,金抚高速,9694,,110300,54,3,,,12799619.88,3150835.991,12,12.01072,
1073,金抚高速,9695,,110300,50,3,,,12799426.93,3150903.989,1,1.01073,
1073,金抚高速,9695,,110300,50,3,,,12820698.7,3148067.466,2,2.01073,
1073,金抚高速,9695,,110300,50,3,,,12843508.69,3153094.271,3,3.01073,
1073,金抚高速,9695,,110300,50,3,,,12864692.57,3164768.995,4,4.01073,
1073,金抚高速,9695,,110300,50,3,,,12887083.37,3169976.328,5,5.01073,
1073,金抚高速,9695,,110300,50,3,,,12907999.92,3180227.976,6,6.01073,
1073,金抚高速,9695,,110300,50,3,,,12926969.31,3192695.207,7,7.01073,
1073,金抚高速,9695,,110300,50,3,,,12938073.36,3212667.668,8,8.01073,
1073,金抚高速,9695,,110300,50,3,,,12952075.36,3230408.226,9,9.01073,
1073,金抚高速,9695,,110300,50,3,,,12975749.01,3234505.592,10,10.01073,
1073,金抚高速,9695,,110300,50,3,,,12999481.78,3230564.427,11,11.01073,
1073,金抚高速,9695,,110300,50,3,,,12999481.78,3230564.427,12,12.01073,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,12994952.66,3171644.224,1,1.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,13066311.35,3114023.807,2,2.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,13128241.83,3058977.014,3,3.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,13203182.81,3031688.474,4,4.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,13283604.35,2992913.354,5,5.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,13330589.28,2944858.984,6,6.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,13260461.22,3013529.887,7,7.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,13176555.65,3033350.972,8,8.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,13109726.98,3067809.776,9,9.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,13052988.71,3137216.553,10,10.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,12994937.91,3171653.109,11,11.01074,
1074,福银高速公路,9696,Civilian (Space) : Miniaturized Satellite,120800,5,3,,,12994937.91,3171653.109,12,12.01074,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13326907.41,3396122.881,1,1.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13354474.87,3358266.633,2,2.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13344791.94,3327722.359,3,3.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13332527.43,3287861.204,4,4.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13298169.47,3264623.943,5,5.01075,
