x,y,ITT,DATE_TIME,CARNO,TRACKLINE,TRACKNAME,DESTINATIONID,DEST_STATION,DESTSTATIONCODE,DESCRIPTION,DIRECTION,TRIP_DIRECTION
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.101876,39.018119,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,336,2
-77.210567,38.924388,339,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,Mclean- Track 2; ,240,2
-77.065889,38.900347,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,,267,2
-77.07523,38.793824,402,1.64696E+12,6,Yellow,C1,31,Huntington,C15,Huntington- Track 1; ,187,2
-76.967585,38.896741,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,,56,1
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-76.985581,38.881321,357,1.64696E+12,6,Silver,D2,64,Wiehle-Reston East,N06,Potomac Avenue- Track 2; motion;,270,2
-77.039405,38.874762,409,1.64696E+12,6,Yellow,C2,31,Huntington,C15,,214,2
-77.046383,38.915828,363,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,346,2
-77.044076,38.90132,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,,87,1
-77.045292,38.84857,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,61,1
-77.079614,38.948909,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,Tenleytown-AU- Track 2; ,338,2
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.083386,38.956328,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,338,2
-77.138576,38.879814,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,112,1
-77.003204,38.951784,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,Fort Totten Lower- Track 2; Doors operating manually; Doors open left,265,2
-77.033436,38.901361,359,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,McPherson Square- Track 2; motion;,270,2
-77.04056,39.007701,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,,349,1
-77.057554,38.933803,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Cleveland Park- Track 1; ,156,1
-77.11315,39.048519,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,White Flint- Track 1; ,159,1
-77.02752,38.916958,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,U Street- Track 2; motion;,90,2
-76.910349,39.011942,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,Greenbelt- Track 1; ,35,1
-76.995137,38.9524,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,84,1
-76.977615,38.883557,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,,39,1
-77.005878,38.876523,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Navy Yard-Ballpark- Track 1; Doors operating manually; Doors open left,270,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-76.994741,38.934138,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Brookland-CUA- Track 1; ,346,1
-77.01682,38.896204,364,1.64696E+12,6,Red,B1,13,Glenmont,B11,Judiciary Square- Track 1; motion;,132,1
-77.002228,38.951776,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Fort Totten Upper- Track 2; Doors operating manually; Doors open left,163,2
-77.34034,38.94778,308,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Wiehle-Reston- Track 1; Doors operating manually; Doors open left,113,1
-76.871923,38.948066,310,1.64696E+12,0,Non-revenue,D2,74,New Carrollton Yard,D99,New Carrollton- Track 2; ,42,1
-76.845762,38.899583,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,,46,1
-77.090596,38.976763,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,,162,1
-77.012892,38.894809,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,272,2
-77.02208,38.884908,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,L Enfant Plaza Lower- Track 2; Doors operating manually; Doors open left,270,2
-76.932404,38.889826,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,,270,2
-77.045842,39.024423,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,165,2
-77.164735,39.119895,330,1.64696E+12,6,Red,A1,13,Glenmont,B11,Shady Grove- Track 1; Doors open left,148,1
-77.273766,38.877414,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Vienna-Fairfax-GMU- Track 2; ,258,2
-77.006991,38.885023,327,1.64696E+12,6,Blue,D1,72,Largo Town Center,G05,,90,1
-77.028197,38.893833,316,1.64696E+12,6,Orange,D1,20,New Carrollton,D13,Federal Triangle- Track 1; Doors operating manually; Doors open left,180,1
-77.129258,38.799237,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,Van Dorn St- Track 1; Doors operating manually;,80,1
-77.063077,38.884597,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Arlington Cemetery- Track 1; motion;,334,1
-77.042932,38.901323,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,,90,1
-77.168972,38.766033,328,1.64696E+12,6,Blue,J1,16,Franconia-Springfield,J03,Franconia-Springfield- Track 1; ,242,2
-76.988494,38.845669,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,Congress Heights- Track 2; motion; Doors operating manually;,149,2
-77.021889,38.886018,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,L Enfant Plaza Upper- Track 1; ,0,1
-77.192179,38.916932,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,,152,1
-77.044145,38.853481,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Ronald Reagan Washington National Airport- Track 2; Doors operating manually; Doors open left,162,2
-77.106522,38.882527,470,1.64696E+12,6,Orange,K2,23,Vienna,K08,,267,2
-77.144694,39.083061,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,318,2
-76.899792,38.925808,319,1.64696E+12,6,Orange,D2,23,Vienna,K08,,216,2
-77.051592,39.060242,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,,316,1
-76.84471,38.900554,329,1.64696E+12,6,Silver,G2,64,Wiehle-Reston East,N06,Largo Town Center- Track 2; Doors open left,46,1
-77.04056,39.007701,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,,349,1
-77.138576,38.879814,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,112,1
-77.210567,38.924388,339,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,Mclean- Track 2; ,240,2
-77.057554,38.933803,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Cleveland Park- Track 1; ,156,1
-77.101876,39.018119,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,336,2
-77.002228,38.951776,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Fort Totten Upper- Track 2; Doors operating manually; Doors open left,163,2
-77.083386,38.956328,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,338,2
-77.065889,38.900347,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,,267,2
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.02752,38.916958,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,U Street- Track 2; ,90,2
-76.976986,38.885227,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,,2,1
-76.992896,38.952588,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,85,1
-77.003204,38.951784,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,Fort Totten Lower- Track 2; Doors operating manually; Doors open left,265,2
-77.005878,38.876523,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Navy Yard-Ballpark- Track 1; Doors operating manually; Doors open left,270,1
-76.910349,39.011942,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,Greenbelt- Track 1; ,35,1
-76.994741,38.934138,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Brookland-CUA- Track 1; ,346,1
-77.033436,38.901361,359,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,McPherson Square- Track 2; motion;,270,2
-77.07523,38.793824,402,1.64696E+12,6,Yellow,C1,31,Huntington,C15,Huntington- Track 1; ,187,2
-76.985581,38.881321,357,1.64696E+12,6,Silver,D2,64,Wiehle-Reston East,N06,Potomac Avenue- Track 2; motion;,270,2
-77.11315,39.048519,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,White Flint- Track 1; ,159,1
-76.967585,38.896741,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,,56,1
-77.039405,38.874762,409,1.64696E+12,6,Yellow,C2,31,Huntington,C15,,214,2
-77.079614,38.948909,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,Tenleytown-AU- Track 2; ,338,2
-77.046383,38.915828,363,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,346,2
-77.045292,38.84857,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,61,1
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.01682,38.896204,364,1.64696E+12,6,Red,B1,13,Glenmont,B11,Judiciary Square- Track 1; motion;,132,1
-77.02208,38.884908,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,L Enfant Plaza Lower- Track 2; Doors operating manually; Doors open left,270,2
-77.015474,38.895318,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,307,2
-77.34034,38.94778,308,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Wiehle-Reston- Track 1; Doors operating manually; Doors open left,113,1
-76.844604,38.900464,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Largo Town Center- Track 1; ,46,1
-76.912873,38.827311,489,1.64696E+12,6,Non-revenue,F2,92,Greenbelt Yard,E99,Branch Avenue- Track 2; ,309,1
-77.090596,38.976763,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,,162,1
-76.933989,38.889827,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,,270,2
-77.028197,38.893833,316,1.64696E+12,6,Orange,D1,20,New Carrollton,D13,Federal Triangle- Track 1; Doors operating manually;,180,1
-77.164735,39.119895,330,1.64696E+12,6,Red,A1,13,Glenmont,B11,Shady Grove- Track 1; Doors open left,148,1
-77.045842,39.024423,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,165,2
-77.129258,38.799237,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,Van Dorn St- Track 1; Doors operating manually;,80,1
-77.006991,38.885023,327,1.64696E+12,6,Blue,D1,72,Largo Town Center,G05,,90,1
-76.988494,38.845669,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,Congress Heights- Track 2; ,149,2
-77.041923,38.901323,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,,90,1
-77.210567,38.924388,339,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,Mclean- Track 2; motion;,240,2
-77.10736,38.882489,470,1.64696E+12,6,Orange,K2,23,Vienna,K08,,267,2
-77.168972,38.766033,328,1.64696E+12,6,Blue,J1,16,Franconia-Springfield,J03,Franconia-Springfield- Track 1; ,242,2
-77.04125,39.010107,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,,347,1
-76.900479,38.9251,319,1.64696E+12,6,Orange,D2,23,Vienna,K08,,219,2
-77.063077,38.884597,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Arlington Cemetery- Track 1; Doors operating manually; Doors open right,334,1
-76.84471,38.900554,329,1.64696E+12,6,Silver,G2,64,Wiehle-Reston East,N06,Largo Town Center- Track 2; Doors open left,46,1
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-76.985581,38.881321,357,1.64696E+12,6,Silver,D2,64,Wiehle-Reston East,N06,Potomac Avenue- Track 2; motion;,270,2
-77.273766,38.877414,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Vienna-Fairfax-GMU- Track 2; ,258,2
-77.144694,39.083061,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,318,2
-77.051592,39.060242,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,,316,1
-77.047652,38.918669,363,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,337,2
-76.976986,38.885227,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,,2,1
-76.994741,38.934138,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Brookland-CUA- Track 1; ,346,1
-77.041075,38.872804,409,1.64696E+12,6,Yellow,C2,31,Huntington,C15,,215,2
-77.005878,38.876523,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Navy Yard-Ballpark- Track 1; Doors operating manually; Doors open left,270,1
-76.992896,38.952588,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,85,1
-77.084023,38.957578,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,338,2
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.191552,38.916104,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,,146,1
-77.136564,38.879369,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,99,1
-77.021889,38.886018,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,L Enfant Plaza Upper- Track 1; ,0,1
-77.102533,39.019577,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,346,2
-77.003204,38.951784,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,Fort Totten Lower- Track 2; Doors operating manually;,265,2
-77.068743,38.900078,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,,248,2
-77.044145,38.853481,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Ronald Reagan Washington National Airport- Track 2; Doors operating manually; Doors open left,162,2
-77.02752,38.916958,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,U Street- Track 2; Doors operating manually; Doors open left,90,2
-76.910349,39.011942,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,Greenbelt- Track 1; ,35,1
-77.11315,39.048519,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,White Flint- Track 1; motion;,159,1
-77.079614,38.948909,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,Tenleytown-AU- Track 2; motion;,338,2
-76.967585,38.896741,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,,56,1
-77.043539,38.849563,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,36,1
-77.033436,38.901361,359,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,McPherson Square- Track 2; motion;,270,2
-77.002228,38.951776,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Fort Totten Upper- Track 2; Doors operating manually; Doors open left,163,2
-77.07523,38.793824,402,1.64696E+12,6,Yellow,C1,31,Huntington,C15,Huntington- Track 1; ,187,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.057554,38.933803,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Cleveland Park- Track 1; ,156,1
-77.01682,38.896204,364,1.64696E+12,6,Red,B1,13,Glenmont,B11,Judiciary Square- Track 1; Doors operating manually; Doors open right,132,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-77.02208,38.884908,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,L Enfant Plaza Lower- Track 2; Doors operating manually; Doors open left,270,2
-77.34034,38.94778,308,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Wiehle-Reston- Track 1; Doors operating manually; Doors open left,113,1
-77.021889,38.886018,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,L Enfant Plaza Upper- Track 1; ,0,1
-76.871923,38.948066,310,1.64696E+12,0,Non-revenue,D2,74,New Carrollton Yard,D99,New Carrollton- Track 2; ,42,1
-77.063077,38.884597,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Arlington Cemetery- Track 1; Doors operating manually; Doors open right,334,1
-76.901935,38.923863,319,1.64696E+12,6,Orange,D2,23,Vienna,K08,,225,2
-77.028197,38.893833,316,1.64696E+12,6,Orange,D1,20,New Carrollton,D13,Federal Triangle- Track 1; ,180,1
-76.84471,38.900554,329,1.64696E+12,6,Silver,G2,64,Wiehle-Reston East,N06,Largo Town Center- Track 2; Doors open left,46,1
-76.934861,38.889828,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,,270,2
-77.051592,39.060242,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,,316,1
-77.273766,38.877414,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Vienna-Fairfax-GMU- Track 2; ,258,2
-76.844604,38.900464,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Largo Town Center- Track 1; ,46,1
-77.108395,38.882443,470,1.64696E+12,6,Orange,K2,23,Vienna,K08,,267,2
-77.090596,38.976763,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,,162,1
-77.015474,38.895318,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,307,2
-77.129258,38.799237,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,Van Dorn St- Track 1; ,80,1
-77.044888,39.021623,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,165,2
-77.040465,38.901323,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,Farragut West- Track 1; ,90,1
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-76.985581,38.881321,357,1.64696E+12,6,Silver,D2,64,Wiehle-Reston East,N06,Potomac Avenue- Track 2; motion;,270,2
-77.164735,39.119895,330,1.64696E+12,6,Red,A1,13,Glenmont,B11,Shady Grove- Track 1; Doors open left,148,1
-77.047652,38.918669,363,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,337,2
-77.07523,38.793824,402,1.64696E+12,6,Yellow,C1,31,Huntington,C15,Huntington- Track 1; ,187,2
-77.005217,38.885023,327,1.64696E+12,6,Blue,D1,72,Largo Town Center,G05,Capitol South- Track 1; ,90,1
-77.210567,38.924388,339,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,Mclean- Track 2; ,240,2
-77.190701,38.915203,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,,143,1
-77.102884,39.022197,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,359,2
-76.964345,38.897542,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,,89,1
-77.168972,38.766033,328,1.64696E+12,6,Blue,J1,16,Franconia-Springfield,J03,Franconia-Springfield- Track 1; ,242,2
-77.136564,38.879369,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,99,1
-76.976986,38.885227,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,,2,1
-76.986942,38.843671,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,Congress Heights- Track 2; ,151,2
-77.14614,39.084309,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Rockville- Track 2; ,318,2
-77.084023,38.957578,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,338,2
-77.04125,39.010107,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,,347,1
-77.044145,38.853481,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Ronald Reagan Washington National Airport- Track 2; Doors operating manually; Doors open left,162,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.043105,38.850245,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,16,1
-77.01682,38.896204,364,1.64696E+12,6,Red,B1,13,Glenmont,B11,Judiciary Square- Track 1; Doors operating manually; Doors open right,132,1
-77.002228,38.951776,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Fort Totten Upper- Track 2; Doors operating manually; Doors open left,163,2
-77.068743,38.900078,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,,248,2
-77.033436,38.901361,359,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,McPherson Square- Track 2; ,270,2
-77.057554,38.933803,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Cleveland Park- Track 1; ,156,1
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.003204,38.951784,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,Fort Totten Lower- Track 2; Doors operating manually;,265,2
-77.041075,38.872804,409,1.64696E+12,6,Yellow,C2,31,Huntington,C15,,215,2
-77.005878,38.876523,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Navy Yard-Ballpark- Track 1; Doors operating manually;,270,1
-77.02752,38.916958,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,U Street- Track 2; Doors operating manually; Doors open left,90,2
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-76.994741,38.934138,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Brookland-CUA- Track 1; ,346,1
-77.079614,38.948909,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,Tenleytown-AU- Track 2; motion;,338,2
-76.910349,39.011942,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,Greenbelt- Track 1; ,35,1
-77.11315,39.048519,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,White Flint- Track 1; motion;,159,1
-76.992896,38.952588,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,85,1
-76.912873,38.827311,489,1.64696E+12,6,Non-revenue,F2,92,Greenbelt Yard,E99,Branch Avenue- Track 2; ,309,1
-77.127687,38.799457,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,Van Dorn St- Track 1; ,80,1
-77.02208,38.884908,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,L Enfant Plaza Lower- Track 2; Doors operating manually; Doors open left,270,2
-77.34034,38.94778,308,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Wiehle-Reston- Track 1; Doors operating manually; Doors open left,113,1
-76.844604,38.900464,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Largo Town Center- Track 1; motion;,46,1
-77.0282,38.892632,316,1.64696E+12,6,Orange,D1,20,New Carrollton,D13,Federal Triangle- Track 1; ,182,1
-77.168972,38.766033,328,1.64696E+12,6,Blue,J1,16,Franconia-Springfield,J03,Franconia-Springfield- Track 1; ,242,2
-77.005217,38.885023,327,1.64696E+12,6,Blue,D1,72,Largo Town Center,G05,Capitol South- Track 1; motion;,90,1
-76.904036,38.922301,319,1.64696E+12,6,Orange,D2,23,Vienna,K08,,227,2
-77.063077,38.884597,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Arlington Cemetery- Track 1; Doors operating manually; Doors open right,334,1
-77.210567,38.924388,339,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,Mclean- Track 2; Doors operating manually; Doors open left,240,2
-76.986942,38.843671,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,,151,2
-77.164735,39.119895,330,1.64696E+12,6,Red,A1,13,Glenmont,B11,Shady Grove- Track 1; Doors open left,148,1
-77.021889,38.886018,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,L Enfant Plaza Upper- Track 1; ,0,1
-76.985581,38.881321,357,1.64696E+12,6,Silver,D2,64,Wiehle-Reston East,N06,Potomac Avenue- Track 2; ,270,2
-77.189428,38.9139,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,,143,1
-76.84471,38.900554,329,1.64696E+12,6,Silver,G2,64,Wiehle-Reston East,N06,Largo Town Center- Track 2; Doors open left,46,1
-77.102884,39.022197,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,359,2
-77.14614,39.084309,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Rockville- Track 2; ,318,2
-77.10944,38.882396,470,1.64696E+12,6,Orange,K2,23,Vienna,K08,,267,2
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.047652,38.918669,363,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,337,2
-77.070222,38.899219,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,,218,2
-77.043105,38.850245,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,16,1
-77.044145,38.853481,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Ronald Reagan Washington National Airport- Track 2; Doors operating manually; Doors open left,162,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.079614,38.948909,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,Tenleytown-AU- Track 2; motion;,338,2
-77.041075,38.872804,409,1.64696E+12,6,Yellow,C2,31,Huntington,C15,,215,2
-76.964345,38.897542,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,,89,1
-77.016787,38.896233,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Judiciary Square- Track 2; ,312,2
-77.07523,38.793824,402,1.64696E+12,6,Yellow,C1,31,Huntington,C15,Huntington- Track 1; ,187,2
-76.935957,38.889868,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,,281,2
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.003204,38.951784,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,Fort Totten Lower- Track 2; ,265,2
-77.089905,38.974278,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,,172,1
-77.084459,38.958432,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,338,2
-77.13371,38.879309,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,88,1
-77.041617,39.011387,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,,347,1
-77.273766,38.877414,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Vienna-Fairfax-GMU- Track 2; ,258,2
-77.044888,39.021623,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,165,2
-76.910349,39.011942,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,Greenbelt- Track 1; ,35,1
-77.040465,38.901323,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,Farragut West- Track 1; ,90,1
-77.033436,38.901361,359,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,McPherson Square- Track 2; Doors operating manually; Doors open right,270,2
-77.002228,38.951776,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Fort Totten Upper- Track 2; Doors operating manually; Doors open left,163,2
-76.977003,38.886927,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,Stadium-Armory- Track 1; ,0,1
