trackField,sequence,time,message,long,lat
SE55,3,1:00:03 AM,Position 3 for SE55.,-2,-30
SE56,3,1:00:03 AM,Position 3 for SE56.,-2,-31
SE57,3,1:00:03 AM,Position 3 for SE57.,-2,-32
SE58,3,1:00:03 AM,Position 3 for SE58.,-2,-33
SE59,3,1:00:03 AM,Position 3 for SE59.,-2,-34
SE60,3,1:00:03 AM,Position 3 for SE60.,-2,-35
SE61,3,1:00:03 AM,Position 3 for SE61.,-2,-36
SE62,3,1:00:03 AM,Position 3 for SE62.,-2,-37
SE63,3,1:00:03 AM,Position 3 for SE63.,-2,-38
SE64,3,1:00:03 AM,Position 3 for SE64.,-2,-39
SE65,3,1:00:03 AM,Position 3 for SE65.,-2,-40
SE66,3,1:00:03 AM,Position 3 for SE66.,-2,-41
SE67,3,1:00:03 AM,Position 3 for SE67.,-2,-42
SE68,3,1:00:03 AM,Position 3 for SE68.,-2,-43
SE69,3,1:00:03 AM,Position 3 for SE69.,-2,-44
SE70,3,1:00:03 AM,Position 3 for SE70.,-2,-45
SE71,3,1:00:03 AM,Position 3 for SE71.,-2,-46
SE72,3,1:00:03 AM,Position 3 for SE72.,-2,-47
SE73,3,1:00:03 AM,Position 3 for SE73.,-2,-48
SE74,3,1:00:03 AM,Position 3 for SE74.,-2,-49
SE75,3,1:00:03 AM,Position 3 for SE75.,-2,-50
SE76,3,1:00:03 AM,Position 3 for SE76.,-2,-51
SE77,3,1:00:03 AM,Position 3 for SE77.,-2,-52
SE78,3,1:00:03 AM,Position 3 for SE78.,-2,-53
SE79,3,1:00:03 AM,Position 3 for SE79.,-2,-54
SE80,3,1:00:03 AM,Position 3 for SE80.,-2,-55
SE81,3,1:00:03 AM,Position 3 for SE81.,-2,-56
SE82,3,1:00:03 AM,Position 3 for SE82.,-2,-57
SE83,3,1:00:03 AM,Position 3 for SE83.,-2,-58
SE84,3,1:00:03 AM,Position 3 for SE84.,-2,-59
SE85,3,1:00:03 AM,Position 3 for SE85.,-2,-60
SE86,3,1:00:03 AM,Position 3 for SE86.,-2,-61
SE87,3,1:00:03 AM,Position 3 for SE87.,-2,-62
SE88,3,1:00:03 AM,Position 3 for SE88.,-2,-63
SE89,3,1:00:03 AM,Position 3 for SE89.,-2,-64
SE90,3,1:00:03 AM,Position 3 for SE90.,-2,-65
SE91,3,1:00:03 AM,Position 3 for SE91.,-2,-66
SE92,3,1:00:03 AM,Position 3 for SE92.,-2,-67
SE93,3,1:00:03 AM,Position 3 for SE93.,-2,-68
SE94,3,1:00:03 AM,Position 3 for SE94.,-2,-69
SE95,3,1:00:03 AM,Position 3 for SE95.,-2,-70
SE96,3,1:00:03 AM,Position 3 for SE96.,-2,-71
SE97,3,1:00:03 AM,Position 3 for SE97.,-2,-72
SE98,3,1:00:03 AM,Position 3 for SE98.,-2,-73
SE99,3,1:00:03 AM,Position 3 for SE99.,-2,-74
SE100,3,1:00:03 AM,Position 3 for SE100.,-2,-75
SE101,3,1:00:03 AM,Position 3 for SE101.,-3,-26
SE102,3,1:00:03 AM,Position 3 for SE102.,-3,-27
SE103,3,1:00:03 AM,Position 3 for SE103.,-3,-28
SE104,3,1:00:03 AM,Position 3 for SE104.,-3,-29
SE105,3,1:00:03 AM,Position 3 for SE105.,-3,-30
SE106,3,1:00:03 AM,Position 3 for SE106.,-3,-31
SE107,3,1:00:03 AM,Position 3 for SE107.,-3,-32
SE108,3,1:00:03 AM,Position 3 for SE108.,-3,-33
SE109,3,1:00:03 AM,Position 3 for SE109.,-3,-34
SE110,3,1:00:03 AM,Position 3 for SE110.,-3,-35
SE111,3,1:00:03 AM,Position 3 for SE111.,-3,-36
SE112,3,1:00:03 AM,Position 3 for SE112.,-3,-37
SE113,3,1:00:03 AM,Position 3 for SE113.,-3,-38
SE114,3,1:00:03 AM,Position 3 for SE114.,-3,-39
SE115,3,1:00:03 AM,Position 3 for SE115.,-3,-40
SE116,3,1:00:03 AM,Position 3 for SE116.,-3,-41
SE117,3,1:00:03 AM,Position 3 for SE117.,-3,-42
SE118,3,1:00:03 AM,Position 3 for SE118.,-3,-43
SE119,3,1:00:03 AM,Position 3 for SE119.,-3,-44
SE120,3,1:00:03 AM,Position 3 for SE120.,-3,-45
SE121,3,1:00:03 AM,Position 3 for SE121.,-3,-46
SE122,3,1:00:03 AM,Position 3 for SE122.,-3,-47
SE123,3,1:00:03 AM,Position 3 for SE123.,-3,-48
SE124,3,1:00:03 AM,Position 3 for SE124.,-3,-49
SE125,3,1:00:03 AM,Position 3 for SE125.,-3,-50
SE126,3,1:00:03 AM,Position 3 for SE126.,-3,-51
SE127,3,1:00:03 AM,Position 3 for SE127.,-3,-52
SE128,3,1:00:03 AM,Position 3 for SE128.,-3,-53
SE129,3,1:00:03 AM,Position 3 for SE129.,-3,-54
SE130,3,1:00:03 AM,Position 3 for SE130.,-3,-55
SE131,3,1:00:03 AM,Position 3 for SE131.,-3,-56
SE132,3,1:00:03 AM,Position 3 for SE132.,-3,-57
SE133,3,1:00:03 AM,Position 3 for SE133.,-3,-58
SE134,3,1:00:03 AM,Position 3 for SE134.,-3,-59
SE135,3,1:00:03 AM,Position 3 for SE135.,-3,-60
SE136,3,1:00:03 AM,Position 3 for SE136.,-3,-61
SE137,3,1:00:03 AM,Position 3 for SE137.,-3,-62
SE138,3,1:00:03 AM,Position 3 for SE138.,-3,-63
SE139,3,1:00:03 AM,Position 3 for SE139.,-3,-64
SE140,3,1:00:03 AM,Position 3 for SE140.,-3,-65
SE141,3,1:00:03 AM,Position 3 for SE141.,-3,-66
SE142,3,1:00:03 AM,Position 3 for SE142.,-3,-67
SE143,3,1:00:03 AM,Position 3 for SE143.,-3,-68
SE144,3,1:00:03 AM,Position 3 for SE144.,-3,-69
SE145,3,1:00:03 AM,Position 3 for SE145.,-3,-70
SE146,3,1:00:03 AM,Position 3 for SE146.,-3,-71
SE147,3,1:00:03 AM,Position 3 for SE147.,-3,-72
SE148,3,1:00:03 AM,Position 3 for SE148.,-3,-73
SE149,3,1:00:03 AM,Position 3 for SE149.,-3,-74
SE150,3,1:00:03 AM,Position 3 for SE150.,-3,-75
SE151,3,1:00:03 AM,Position 3 for SE151.,-4,-26
SE152,3,1:00:03 AM,Position 3 for SE152.,-4,-27
SE153,3,1:00:03 AM,Position 3 for SE153.,-4,-28
SE154,3,1:00:03 AM,Position 3 for SE154.,-4,-29
SE155,3,1:00:03 AM,Position 3 for SE155.,-4,-30
SE156,3,1:00:03 AM,Position 3 for SE156.,-4,-31
SE157,3,1:00:03 AM,Position 3 for SE157.,-4,-32
SE158,3,1:00:03 AM,Position 3 for SE158.,-4,-33
SE159,3,1:00:03 AM,Position 3 for SE159.,-4,-34
SE160,3,1:00:03 AM,Position 3 for SE160.,-4,-35
SE161,3,1:00:03 AM,Position 3 for SE161.,-4,-36
SE162,3,1:00:03 AM,Position 3 for SE162.,-4,-37
SE163,3,1:00:03 AM,Position 3 for SE163.,-4,-38
SE164,3,1:00:03 AM,Position 3 for SE164.,-4,-39
SE165,3,1:00:03 AM,Position 3 for SE165.,-4,-40
SE166,3,1:00:03 AM,Position 3 for SE166.,-4,-41
SE167,3,1:00:03 AM,Position 3 for SE167.,-4,-42
SE168,3,1:00:03 AM,Position 3 for SE168.,-4,-43
SE169,3,1:00:03 AM,Position 3 for SE169.,-4,-44
SE170,3,1:00:03 AM,Position 3 for SE170.,-4,-45
SE171,3,1:00:03 AM,Position 3 for SE171.,-4,-46
SE172,3,1:00:03 AM,Position 3 for SE172.,-4,-47
SE173,3,1:00:03 AM,Position 3 for SE173.,-4,-48
SE174,3,1:00:03 AM,Position 3 for SE174.,-4,-49
SE175,3,1:00:03 AM,Position 3 for SE175.,-4,-50
SE176,3,1:00:03 AM,Position 3 for SE176.,-4,-51
SE177,3,1:00:03 AM,Position 3 for SE177.,-4,-52
SE178,3,1:00:03 AM,Position 3 for SE178.,-4,-53
SE179,3,1:00:03 AM,Position 3 for SE179.,-4,-54
SE180,3,1:00:03 AM,Position 3 for SE180.,-4,-55
SE181,3,1:00:03 AM,Position 3 for SE181.,-4,-56
SE182,3,1:00:03 AM,Position 3 for SE182.,-4,-57
SE183,3,1:00:03 AM,Position 3 for SE183.,-4,-58
SE184,3,1:00:03 AM,Position 3 for SE184.,-4,-59
SE185,3,1:00:03 AM,Position 3 for SE185.,-4,-60
SE186,3,1:00:03 AM,Position 3 for SE186.,-4,-61
SE187,3,1:00:03 AM,Position 3 for SE187.,-4,-62
SE188,3,1:00:03 AM,Position 3 for SE188.,-4,-63
SE189,3,1:00:03 AM,Position 3 for SE189.,-4,-64
SE190,3,1:00:03 AM,Position 3 for SE190.,-4,-65
SE191,3,1:00:03 AM,Position 3 for SE191.,-4,-66
SE192,3,1:00:03 AM,Position 3 for SE192.,-4,-67
SE193,3,1:00:03 AM,Position 3 for SE193.,-4,-68
SE194,3,1:00:03 AM,Position 3 for SE194.,-4,-69
SE195,3,1:00:03 AM,Position 3 for SE195.,-4,-70
SE196,3,1:00:03 AM,Position 3 for SE196.,-4,-71
SE197,3,1:00:03 AM,Position 3 for SE197.,-4,-72
SE198,3,1:00:03 AM,Position 3 for SE198.,-4,-73
SE199,3,1:00:03 AM,Position 3 for SE199.,-4,-74
SE200,3,1:00:03 AM,Position 3 for SE200.,-4,-75
SE201,3,1:00:03 AM,Position 3 for SE201.,-5,-26
SE202,3,1:00:03 AM,Position 3 for SE202.,-5,-27
SE203,3,1:00:03 AM,Position 3 for SE203.,-5,-28
SE204,3,1:00:03 AM,Position 3 for SE204.,-5,-29
SE205,3,1:00:03 AM,Position 3 for SE205.,-5,-30
SE206,3,1:00:03 AM,Position 3 for SE206.,-5,-31
SE207,3,1:00:03 AM,Position 3 for SE207.,-5,-32
SE208,3,1:00:03 AM,Position 3 for SE208.,-5,-33
SE209,3,1:00:03 AM,Position 3 for SE209.,-5,-34
SE210,3,1:00:03 AM,Position 3 for SE210.,-5,-35
SE211,3,1:00:03 AM,Position 3 for SE211.,-5,-36
SE212,3,1:00:03 AM,Position 3 for SE212.,-5,-37
SE213,3,1:00:03 AM,Position 3 for SE213.,-5,-38
SE214,3,1:00:03 AM,Position 3 for SE214.,-5,-39
SE215,3,1:00:03 AM,Position 3 for SE215.,-5,-40
SE216,3,1:00:03 AM,Position 3 for SE216.,-5,-41
SE217,3,1:00:03 AM,Position 3 for SE217.,-5,-42
SE218,3,1:00:03 AM,Position 3 for SE218.,-5,-43
SE219,3,1:00:03 AM,Position 3 for SE219.,-5,-44
SE220,3,1:00:03 AM,Position 3 for SE220.,-5,-45
SE221,3,1:00:03 AM,Position 3 for SE221.,-5,-46
SE222,3,1:00:03 AM,Position 3 for SE222.,-5,-47
SE223,3,1:00:03 AM,Position 3 for SE223.,-5,-48
SE224,3,1:00:03 AM,Position 3 for SE224.,-5,-49
SE225,3,1:00:03 AM,Position 3 for SE225.,-5,-50
SE226,3,1:00:03 AM,Position 3 for SE226.,-5,-51
SE227,3,1:00:03 AM,Position 3 for SE227.,-5,-52
SE228,3,1:00:03 AM,Position 3 for SE228.,-5,-53
SE229,3,1:00:03 AM,Position 3 for SE229.,-5,-54
SE230,3,1:00:03 AM,Position 3 for SE230.,-5,-55
SE231,3,1:00:03 AM,Position 3 for SE231.,-5,-56
SE232,3,1:00:03 AM,Position 3 for SE232.,-5,-57
SE233,3,1:00:03 AM,Position 3 for SE233.,-5,-58
SE234,3,1:00:03 AM,Position 3 for SE234.,-5,-59
SE235,3,1:00:03 AM,Position 3 for SE235.,-5,-60
SE236,3,1:00:03 AM,Position 3 for SE236.,-5,-61
SE237,3,1:00:03 AM,Position 3 for SE237.,-5,-62
SE238,3,1:00:03 AM,Position 3 for SE238.,-5,-63
SE239,3,1:00:03 AM,Position 3 for SE239.,-5,-64
SE240,3,1:00:03 AM,Position 3 for SE240.,-5,-65
SE241,3,1:00:03 AM,Position 3 for SE241.,-5,-66
SE242,3,1:00:03 AM,Position 3 for SE242.,-5,-67
SE243,3,1:00:03 AM,Position 3 for SE243.,-5,-68
SE244,3,1:00:03 AM,Position 3 for SE244.,-5,-69
SE245,3,1:00:03 AM,Position 3 for SE245.,-5,-70
SE246,3,1:00:03 AM,Position 3 for SE246.,-5,-71
SE247,3,1:00:03 AM,Position 3 for SE247.,-5,-72
SE248,3,1:00:03 AM,Position 3 for SE248.,-5,-73
SE249,3,1:00:03 AM,Position 3 for SE249.,-5,-74
SE250,3,1:00:03 AM,Position 3 for SE250.,-5,-75
SE251,3,1:00:03 AM,Position 3 for SE251.,-6,-26
SE252,3,1:00:03 AM,Position 3 for SE252.,-6,-27
SE253,3,1:00:03 AM,Position 3 for SE253.,-6,-28
SE254,3,1:00:03 AM,Position 3 for SE254.,-6,-29
SE255,3,1:00:03 AM,Position 3 for SE255.,-6,-30
SE256,3,1:00:03 AM,Position 3 for SE256.,-6,-31
SE257,3,1:00:03 AM,Position 3 for SE257.,-6,-32
SE258,3,1:00:03 AM,Position 3 for SE258.,-6,-33
SE259,3,1:00:03 AM,Position 3 for SE259.,-6,-34
SE260,3,1:00:03 AM,Position 3 for SE260.,-6,-35
SE261,3,1:00:03 AM,Position 3 for SE261.,-6,-36
SE262,3,1:00:03 AM,Position 3 for SE262.,-6,-37
SE263,3,1:00:03 AM,Position 3 for SE263.,-6,-38
SE264,3,1:00:03 AM,Position 3 for SE264.,-6,-39
SE265,3,1:00:03 AM,Position 3 for SE265.,-6,-40
SE266,3,1:00:03 AM,Position 3 for SE266.,-6,-41
SE267,3,1:00:03 AM,Position 3 for SE267.,-6,-42
SE268,3,1:00:03 AM,Position 3 for SE268.,-6,-43
SE269,3,1:00:03 AM,Position 3 for SE269.,-6,-44
SE270,3,1:00:03 AM,Position 3 for SE270.,-6,-45
SE271,3,1:00:03 AM,Position 3 for SE271.,-6,-46
SE272,3,1:00:03 AM,Position 3 for SE272.,-6,-47
SE273,3,1:00:03 AM,Position 3 for SE273.,-6,-48
SE274,3,1:00:03 AM,Position 3 for SE274.,-6,-49
SE275,3,1:00:03 AM,Position 3 for SE275.,-6,-50
SE276,3,1:00:03 AM,Position 3 for SE276.,-6,-51
SE277,3,1:00:03 AM,Position 3 for SE277.,-6,-52
SE278,3,1:00:03 AM,Position 3 for SE278.,-6,-53
SE279,3,1:00:03 AM,Position 3 for SE279.,-6,-54
SE280,3,1:00:03 AM,Position 3 for SE280.,-6,-55
SE281,3,1:00:03 AM,Position 3 for SE281.,-6,-56
SE282,3,1:00:03 AM,Position 3 for SE282.,-6,-57
SE283,3,1:00:03 AM,Position 3 for SE283.,-6,-58
SE284,3,1:00:03 AM,Position 3 for SE284.,-6,-59
SE285,3,1:00:03 AM,Position 3 for SE285.,-6,-60
SE286,3,1:00:03 AM,Position 3 for SE286.,-6,-61
SE287,3,1:00:03 AM,Position 3 for SE287.,-6,-62
SE288,3,1:00:03 AM,Position 3 for SE288.,-6,-63
SE289,3,1:00:03 AM,Position 3 for SE289.,-6,-64
SE290,3,1:00:03 AM,Position 3 for SE290.,-6,-65
SE291,3,1:00:03 AM,Position 3 for SE291.,-6,-66
SE292,3,1:00:03 AM,Position 3 for SE292.,-6,-67
SE293,3,1:00:03 AM,Position 3 for SE293.,-6,-68
SE294,3,1:00:03 AM,Position 3 for SE294.,-6,-69
SE295,3,1:00:03 AM,Position 3 for SE295.,-6,-70
SE296,3,1:00:03 AM,Position 3 for SE296.,-6,-71
SE297,3,1:00:03 AM,Position 3 for SE297.,-6,-72
SE298,3,1:00:03 AM,Position 3 for SE298.,-6,-73
SE299,3,1:00:03 AM,Position 3 for SE299.,-6,-74
SE300,3,1:00:03 AM,Position 3 for SE300.,-6,-75
SE301,3,1:00:03 AM,Position 3 for SE301.,-6,-26
SE302,3,1:00:03 AM,Position 3 for SE302.,-6,-27
SE303,3,1:00:03 AM,Position 3 for SE303.,-6,-28
SE304,3,1:00:03 AM,Position 3 for SE304.,-6,-29
SE305,3,1:00:03 AM,Position 3 for SE305.,-6,-30
SE306,3,1:00:03 AM,Position 3 for SE306.,-6,-31
SE307,3,1:00:03 AM,Position 3 for SE307.,-6,-32
SE308,3,1:00:03 AM,Position 3 for SE308.,-6,-33
SE309,3,1:00:03 AM,Position 3 for SE309.,-6,-34
SE310,3,1:00:03 AM,Position 3 for SE310.,-6,-35
SE311,3,1:00:03 AM,Position 3 for SE311.,-6,-36
SE312,3,1:00:03 AM,Position 3 for SE312.,-6,-37
SE313,3,1:00:03 AM,Position 3 for SE313.,-6,-38
SE314,3,1:00:03 AM,Position 3 for SE314.,-6,-39
SE315,3,1:00:03 AM,Position 3 for SE315.,-6,-40
SE316,3,1:00:03 AM,Position 3 for SE316.,-6,-41
SE317,3,1:00:03 AM,Position 3 for SE317.,-6,-42
SE318,3,1:00:03 AM,Position 3 for SE318.,-6,-43
SE319,3,1:00:03 AM,Position 3 for SE319.,-6,-44
SE320,3,1:00:03 AM,Position 3 for SE320.,-6,-45
SE321,3,1:00:03 AM,Position 3 for SE321.,-6,-46
SE322,3,1:00:03 AM,Position 3 for SE322.,-6,-47
SE323,3,1:00:03 AM,Position 3 for SE323.,-6,-48
SE324,3,1:00:03 AM,Position 3 for SE324.,-6,-49
SE325,3,1:00:03 AM,Position 3 for SE325.,-6,-50
SE326,3,1:00:03 AM,Position 3 for SE326.,-6,-51
SE327,3,1:00:03 AM,Position 3 for SE327.,-6,-52
SE328,3,1:00:03 AM,Position 3 for SE328.,-6,-53
SE329,3,1:00:03 AM,Position 3 for SE329.,-6,-54
SE330,3,1:00:03 AM,Position 3 for SE330.,-6,-55
SE331,3,1:00:03 AM,Position 3 for SE331.,-6,-56
SE332,3,1:00:03 AM,Position 3 for SE332.,-6,-57
SE333,3,1:00:03 AM,Position 3 for SE333.,-6,-58
SE334,3,1:00:03 AM,Position 3 for SE334.,-6,-59
SE335,3,1:00:03 AM,Position 3 for SE335.,-6,-60
SE336,3,1:00:03 AM,Position 3 for SE336.,-6,-61
SE337,3,1:00:03 AM,Position 3 for SE337.,-6,-62
SE338,3,1:00:03 AM,Position 3 for SE338.,-6,-63
SE339,3,1:00:03 AM,Position 3 for SE339.,-6,-64
SE340,3,1:00:03 AM,Position 3 for SE340.,-6,-65
SE341,3,1:00:03 AM,Position 3 for SE341.,-6,-66
SE342,3,1:00:03 AM,Position 3 for SE342.,-6,-67
SE343,3,1:00:03 AM,Position 3 for SE343.,-6,-68
SE344,3,1:00:03 AM,Position 3 for SE344.,-6,-69
SE345,3,1:00:03 AM,Position 3 for SE345.,-6,-70
SE346,3,1:00:03 AM,Position 3 for SE346.,-6,-71
SE347,3,1:00:03 AM,Position 3 for SE347.,-6,-72
SE348,3,1:00:03 AM,Position 3 for SE348.,-6,-73
SE349,3,1:00:03 AM,Position 3 for SE349.,-6,-74
SE350,3,1:00:03 AM,Position 3 for SE350.,-6,-75
SE351,3,1:00:03 AM,Position 3 for SE351.,-7,-26
SE352,3,1:00:03 AM,Position 3 for SE352.,-7,-27
SE353,3,1:00:03 AM,Position 3 for SE353.,-7,-28
SE354,3,1:00:03 AM,Position 3 for SE354.,-7,-29
SE355,3,1:00:03 AM,Position 3 for SE355.,-7,-30
SE356,3,1:00:03 AM,Position 3 for SE356.,-7,-31
SE357,3,1:00:03 AM,Position 3 for SE357.,-7,-32
SE358,3,1:00:03 AM,Position 3 for SE358.,-7,-33
SE359,3,1:00:03 AM,Position 3 for SE359.,-7,-34
SE360,3,1:00:03 AM,Position 3 for SE360.,-7,-35
SE361,3,1:00:03 AM,Position 3 for SE361.,-7,-36
SE362,3,1:00:03 AM,Position 3 for SE362.,-7,-37
SE363,3,1:00:03 AM,Position 3 for SE363.,-7,-38
SE364,3,1:00:03 AM,Position 3 for SE364.,-7,-39
SE365,3,1:00:03 AM,Position 3 for SE365.,-7,-40
SE366,3,1:00:03 AM,Position 3 for SE366.,-7,-41
SE367,3,1:00:03 AM,Position 3 for SE367.,-7,-42
SE368,3,1:00:03 AM,Position 3 for SE368.,-7,-43
SE369,3,1:00:03 AM,Position 3 for SE369.,-7,-44
SE370,3,1:00:03 AM,Position 3 for SE370.,-7,-45
SE371,3,1:00:03 AM,Position 3 for SE371.,-7,-46
SE372,3,1:00:03 AM,Position 3 for SE372.,-7,-47
SE373,3,1:00:03 AM,Position 3 for SE373.,-7,-48
SE374,3,1:00:03 AM,Position 3 for SE374.,-7,-49
SE375,3,1:00:03 AM,Position 3 for SE375.,-7,-50
SE376,3,1:00:03 AM,Position 3 for SE376.,-7,-51
SE377,3,1:00:03 AM,Position 3 for SE377.,-7,-52
SE378,3,1:00:03 AM,Position 3 for SE378.,-7,-53
SE379,3,1:00:03 AM,Position 3 for SE379.,-7,-54
SE380,3,1:00:03 AM,Position 3 for SE380.,-7,-55
SE381,3,1:00:03 AM,Position 3 for SE381.,-7,-56
SE382,3,1:00:03 AM,Position 3 for SE382.,-7,-57
SE383,3,1:00:03 AM,Position 3 for SE383.,-7,-58
SE384,3,1:00:03 AM,Position 3 for SE384.,-7,-59
SE385,3,1:00:03 AM,Position 3 for SE385.,-7,-60
SE386,3,1:00:03 AM,Position 3 for SE386.,-7,-61
SE387,3,1:00:03 AM,Position 3 for SE387.,-7,-62
SE388,3,1:00:03 AM,Position 3 for SE388.,-7,-63
SE389,3,1:00:03 AM,Position 3 for SE389.,-7,-64
SE390,3,1:00:03 AM,Position 3 for SE390.,-7,-65
SE391,3,1:00:03 AM,Position 3 for SE391.,-7,-66
SE392,3,1:00:03 AM,Position 3 for SE392.,-7,-67
SE393,3,1:00:03 AM,Position 3 for SE393.,-7,-68
SE394,3,1:00:03 AM,Position 3 for SE394.,-7,-69
SE395,3,1:00:03 AM,Position 3 for SE395.,-7,-70
SE396,3,1:00:03 AM,Position 3 for SE396.,-7,-71
SE397,3,1:00:03 AM,Position 3 for SE397.,-7,-72
SE398,3,1:00:03 AM,Position 3 for SE398.,-7,-73
SE399,3,1:00:03 AM,Position 3 for SE399.,-7,-74
SE400,3,1:00:03 AM,Position 3 for SE400.,-7,-75
SE401,3,1:00:03 AM,Position 3 for SE401.,-8,-26
SE402,3,1:00:03 AM,Position 3 for SE402.,-8,-27
SE403,3,1:00:03 AM,Position 3 for SE403.,-8,-28
SE404,3,1:00:03 AM,Position 3 for SE404.,-8,-29
SE405,3,1:00:03 AM,Position 3 for SE405.,-8,-30
SE406,3,1:00:03 AM,Position 3 for SE406.,-8,-31
SE407,3,1:00:03 AM,Position 3 for SE407.,-8,-32
SE408,3,1:00:03 AM,Position 3 for SE408.,-8,-33
SE409,3,1:00:03 AM,Position 3 for SE409.,-8,-34
SE410,3,1:00:03 AM,Position 3 for SE410.,-8,-35
SE411,3,1:00:03 AM,Position 3 for SE411.,-8,-36
SE412,3,1:00:03 AM,Position 3 for SE412.,-8,-37
SE413,3,1:00:03 AM,Position 3 for SE413.,-8,-38
SE414,3,1:00:03 AM,Position 3 for SE414.,-8,-39
SE415,3,1:00:03 AM,Position 3 for SE415.,-8,-40
SE416,3,1:00:03 AM,Position 3 for SE416.,-8,-41
SE417,3,1:00:03 AM,Position 3 for SE417.,-8,-42
SE418,3,1:00:03 AM,Position 3 for SE418.,-8,-43
SE419,3,1:00:03 AM,Position 3 for SE419.,-8,-44
SE420,3,1:00:03 AM,Position 3 for SE420.,-8,-45
SE421,3,1:00:03 AM,Position 3 for SE421.,-8,-46
SE422,3,1:00:03 AM,Position 3 for SE422.,-8,-47
SE423,3,1:00:03 AM,Position 3 for SE423.,-8,-48
SE424,3,1:00:03 AM,Position 3 for SE424.,-8,-49
SE425,3,1:00:03 AM,Position 3 for SE425.,-8,-50
SE426,3,1:00:03 AM,Position 3 for SE426.,-8,-51
SE427,3,1:00:03 AM,Position 3 for SE427.,-8,-52
SE428,3,1:00:03 AM,Position 3 for SE428.,-8,-53
SE429,3,1:00:03 AM,Position 3 for SE429.,-8,-54
SE430,3,1:00:03 AM,Position 3 for SE430.,-8,-55
SE431,3,1:00:03 AM,Position 3 for SE431.,-8,-56
SE432,3,1:00:03 AM,Position 3 for SE432.,-8,-57
SE433,3,1:00:03 AM,Position 3 for SE433.,-8,-58
SE434,3,1:00:03 AM,Position 3 for SE434.,-8,-59
SE435,3,1:00:03 AM,Position 3 for SE435.,-8,-60
SE436,3,1:00:03 AM,Position 3 for SE436.,-8,-61
SE437,3,1:00:03 AM,Position 3 for SE437.,-8,-62
SE438,3,1:00:03 AM,Position 3 for SE438.,-8,-63
SE439,3,1:00:03 AM,Position 3 for SE439.,-8,-64
SE440,3,1:00:03 AM,Position 3 for SE440.,-8,-65
SE441,3,1:00:03 AM,Position 3 for SE441.,-8,-66
SE442,3,1:00:03 AM,Position 3 for SE442.,-8,-67
SE443,3,1:00:03 AM,Position 3 for SE443.,-8,-68
SE444,3,1:00:03 AM,Position 3 for SE444.,-8,-69
SE445,3,1:00:03 AM,Position 3 for SE445.,-8,-70
SE446,3,1:00:03 AM,Position 3 for SE446.,-8,-71
SE447,3,1:00:03 AM,Position 3 for SE447.,-8,-72
SE448,3,1:00:03 AM,Position 3 for SE448.,-8,-73
SE449,3,1:00:03 AM,Position 3 for SE449.,-8,-74
SE450,3,1:00:03 AM,Position 3 for SE450.,-8,-75
SE451,3,1:00:03 AM,Position 3 for SE451.,-9,-26
SE452,3,1:00:03 AM,Position 3 for SE452.,-9,-27
SE453,3,1:00:03 AM,Position 3 for SE453.,-9,-28
SE454,3,1:00:03 AM,Position 3 for SE454.,-9,-29
SE455,3,1:00:03 AM,Position 3 for SE455.,-9,-30
SE456,3,1:00:03 AM,Position 3 for SE456.,-9,-31
SE457,3,1:00:03 AM,Position 3 for SE457.,-9,-32
SE458,3,1:00:03 AM,Position 3 for SE458.,-9,-33
SE459,3,1:00:03 AM,Position 3 for SE459.,-9,-34
SE460,3,1:00:03 AM,Position 3 for SE460.,-9,-35
SE461,3,1:00:03 AM,Position 3 for SE461.,-9,-36
SE462,3,1:00:03 AM,Position 3 for SE462.,-9,-37
SE463,3,1:00:03 AM,Position 3 for SE463.,-9,-38
SE464,3,1:00:03 AM,Position 3 for SE464.,-9,-39
SE465,3,1:00:03 AM,Position 3 for SE465.,-9,-40
SE466,3,1:00:03 AM,Position 3 for SE466.,-9,-41
SE467,3,1:00:03 AM,Position 3 for SE467.,-9,-42
SE468,3,1:00:03 AM,Position 3 for SE468.,-9,-43
SE469,3,1:00:03 AM,Position 3 for SE469.,-9,-44
SE470,3,1:00:03 AM,Position 3 for SE470.,-9,-45
SE471,3,1:00:03 AM,Position 3 for SE471.,-9,-46
SE472,3,1:00:03 AM,Position 3 for SE472.,-9,-47
SE473,3,1:00:03 AM,Position 3 for SE473.,-9,-48
SE474,3,1:00:03 AM,Position 3 for SE474.,-9,-49
SE475,3,1:00:03 AM,Position 3 for SE475.,-9,-50
SE476,3,1:00:03 AM,Position 3 for SE476.,-9,-51
SE477,3,1:00:03 AM,Position 3 for SE477.,-9,-52
SE478,3,1:00:03 AM,Position 3 for SE478.,-9,-53
SE479,3,1:00:03 AM,Position 3 for SE479.,-9,-54
SE480,3,1:00:03 AM,Position 3 for SE480.,-9,-55
SE481,3,1:00:03 AM,Position 3 for SE481.,-9,-56
SE482,3,1:00:03 AM,Position 3 for SE482.,-9,-57
SE483,3,1:00:03 AM,Position 3 for SE483.,-9,-58
SE484,3,1:00:03 AM,Position 3 for SE484.,-9,-59
SE485,3,1:00:03 AM,Position 3 for SE485.,-9,-60
SE486,3,1:00:03 AM,Position 3 for SE486.,-9,-61
SE487,3,1:00:03 AM,Position 3 for SE487.,-9,-62
SE488,3,1:00:03 AM,Position 3 for SE488.,-9,-63
SE489,3,1:00:03 AM,Position 3 for SE489.,-9,-64
SE490,3,1:00:03 AM,Position 3 for SE490.,-9,-65
